Bananas	O
crohnsdisease	B

One	O
more	O
day	O
of	O
work	O
bitches	O
:	O
D	O
and	O
to	O
make	O
it	O
better	O
I	O
have	O
vyvanse	O
so	O
I	O
can	O
keep	O
my	O
productivity	O
at	O
110	O
#	O
fuckyeah	O
#	O
breakingthings	O

@	O
TheBloggess	O
your	O
lucky	O
!	O
I	O
have	O
to	O
do	O
infusions	O
of	O
remicade	O
for	O
my	O
RA	B
.	O
I	O
would	O
happily	O
do	O
humera	O
or	O
enbrel	O
if	O
it	O
didnt	O
make	O
me	O
stop	B
breathin	I

I	O
hate	O
forgetting	O
to	O
take	O
my	O
cymbalta	O
.	O
It	O
makes	O
you	O
feel	B
sooooooo	I
weird	I
.	O

BRIEF	O
-	O
Bayer	O
says	O
new	O
data	O
affirm	O
effectiveness	O
of	O
Xarelto	O
as	O
therapy	O
for	O
DVT	O

@	O
JessBarrett227	O
Taking	O
someone	O
off	O
150mg	O
off	O
Seroquel	O
,	O
mixing	O
it	O
with	O
Olanzapine	O
in	O
2	O
wks	O
causes	O
psychosis	B
-	O
a	O
proper	O
assess	O
was	O
not	O
done	O
.	O

Ciprofloxacin	O
and	O
levofloxacin	O
use	O
most	O
extensively	O
in	O
children	O
B	O
/	O
C	O
on	O
basis	O
of	O
past	O
experience	O
,	O
these	O
drugs	O
appear	O
to	O
be	O
well	O
tolerated	O
.	O

Humira	O
is	O
kicking	O
in	O
again	O
which	O
is	O
nice	O
but	O
that	O
also	O
means	O
I'm	O
moving	O
towards	O
my	O
next	O
injection	O
.	O
.	O
.	O
AS	O
the	O
joy	O
of	O
joys	O
,	O
still	O
smiling	O
.	O

Outcomes	O
of	O
Medical	O
Emergencies	O
on	O
Commercial	O
Airline	O
Flights	O
—	O
NEJM	O
-	O
Snuff	O
or	O
oral	O
tobacco	O
products	O
can	O
substitute	O
in	O
nicotine	O
withdrawal	O
.	O

@	O
anwen	O
@	O
Ellwynnnnn	O
Venlafaxine	O
withdrawal	B
is	O
worse	O
than	O
most	O
by	O
miles	O
x	O

I	O
shouldn't	O
tweet	O
on	O
vyvanse	O
it's	O
going	O
to	O
be	O
extremely	O
negative	B
lol	O

Headed	O
to	O
work	O
,	O
got	O
a	O
solid	O
3	O
hours	O
of	O
sleep	O
last	O
night	O
and	O
forgot	O
to	O
take	O
my	O
vyvanse	O
.	O
.	O
#	O
thisshouldbefun	O

#	O
ConsumerAlert	O
:	O
Have	O
you	O
or	O
a	O
loved	O
one	O
taken	O
#	O
GranuFlo	O
,	O
#	O
Pradaxa	O
or	O
#	O
Actos	O
and	O
suffered	O
from	O
adverse	O
effects	O
?	O
If	O
so	O
,	O
seek	O
an	O
opinion	O
ASAP	O
.	O

I	O
might	O
have	O
gained	B
30	I
lbs	I
in	O
6	O
weeks	O
on	O
Zyprexa	O
.	O
.	O
.	O
Haven't	O
lost	O
that	O
weight	O
yet	O
,	O
and	O
it's	O
been	O
12	O
years	O
now	O
.	O
Call	O
doc	O
if	O
it	O
happens	O
to	O
you	O
.	O

@	O
tete	O
_	O
floue	O
I	O
think	O
the	O
mirtazapine	B
is	O
slowly	O
lifting	O
my	O
mood	B
dips	I
and	O
hopefully	O
venlafaxine	O
will	O
lesson	O
the	O
anxiety	B
.	O
time	O
will	O
tell	O
x	O

out	O
of	O
pills	O
,	O
feeling	B
like	I
a	I
train	I
wreck	I
#	O
tweaking	B
#	O
effexor	O

@	O
Rowlegendary	O
r	O
u	O
on	O
any	O
meds	O
?	O
my	O
dreams	B
on	O
seroquel	O
are	O
fucked	O
up	O

Levaquin	O
sucks	O
.	O
Blinding	O
headaches	B
.	O
Vomiting	B
.	O
Diarrhea	B
.	O
Time	O
for	O
my	O
next	O
dose	O
.	O
Happy	O
weekend	O
.	O
#	O
tmi	O
#	O
FML	O

@	O
kevinmd	O
Even	O
w	O
the	O
best	O
care	O
a	O
patient	O
can	O
die	O
from	O
Avandia	O
,	O
Vioxx	O
,	O
get	O
kidney	O
failure	O
from	O
Cipro	O
or	O
commit	O
suicide	O
on	O
new	O
antidepressants	O

RT	O
@	O
UberFacts	O
:	O
Bananas	O
contain	O
a	O
natural	O
chemical	O
that	O
can	O
make	O
a	O
person	O
happy	O
-	O
The	O
same	O
chemical	O
found	O
in	O
Prozac	O
.	O

@	O
theotherrift	O
it	O
sort	O
of	O
can	O
.	O
:	O
(	O
You	O
treat	O
RLS	O
w	O
dopamine	O
agonists	O
.	O
Olanzapine	O
is	O
a	O
dopamine	O
antagonist	O
.	O

“	O
@	O
janokie	O
_	O
:	O
depression	O
hurts	O
,	O
cymbalta	O
can	O
help	O
.	O
.	O
.	O
”thanks	O
janelle	O

my	O
life	O
can	O
be	O
divided	O
into	O
pre	O
-	O
seroquel	O
and	O
post	O
-	O
seroquel	O
epochs	O

Songs	O
open	O
with	O
shout	O
outs	O
to	O
Paxil	O
in	O
between	O
choked	O
sobs	O
.	O
Thirty	O
full	O
minutes	O
of	O
silence	O
where	O
no	O
one	O
could	O
muster	O
the	O
effort	O
to	O
talk	O
.	O

Love	O
seeing	O
/	O
hearing	O
a	O
fellow	O
latino	O
pronouncing	O
Guzman	O
properly	O
.	O
.	O
.	O
but	O
Some1	O
get	O
@	O
jorgeandresESPN	O
a	O
throat	O
lozenge	O
:	O
)	O

Got	O
my	O
shit	O
taken	O
from	O
me	O
because	O
I	O
burned	O
myself	O
with	O
salt	O
and	O
ice	O
20	O
times	O
on	O
my	O
leg	O
.	O
Out	O
for	O
the	O
day	O
!	O
Hair	O
appt	O
at	O
11	O
.	O
On	O
latuda	O
now	O
.	O

Only	O
the	O
ACT	O
can	O
make	O
a	O
vyvanse	O
feel	O
like	O
it	O
has	O
stop	O
working	O
after	O
the	O
2nd	O
section	O
#	O
brainsdead	O

@	O
mavisMacCruet	O
Mavis	O
,	O
may	O
I	O
recommend	O
60mg	O
of	O
fluoxetine	O
daily	O
to	O
help	O
with	O
your	O
obsessive	O
compulsive	O
disorder	O
?	O
?	O
#	O
McCann	O

@	O
deltrimental	O
Stopping	O
Effexor	O
is	O
probably	O
good	O
but	O
not	O
suddenly	O
!	O
xxx	O

Guess	O
what	O
?	O
Still	O
feeling	B
weird	I
.	O
Fuck	O
you	O
Quetiapine	O
.	O
Fuck	O
you	O
.	O

#	O
BDS	O
&	O
parents	O
MUST	O
IMMEDIATELY	O
BOYCOTT	O
&	O
stop	O
use	O
of	O
#	O
ISRAEL	O
COPAXONE®	O
REBIF®	O
Exelon®	O
DOXIL®	O
Azilect®	O
GONAL	O
®etanercept	O
-	O
aid	O
occupation	O

@	O
AerobicsFirst	O
ok	O
.	O
.	O
.	O
.	O
.	O
no	O
problem	O
.	O
I	O
did	O
think	O
running	O
shoes	O
and	O
snorting	O
prozac	O
were	O
at	O
the	O
opposite	O
end	O
of	O
the	O
relationship	O
spectrum	O
.	O

@	O
Katie	O
_	O
Woodman	O
fingers	O
crossed	O
I	O
have	O
been	O
taken	O
off	O
tysabri	O
because	O
my	O
body	O
is	O
resisting	B
it	I
ha	O
typical	O
hope	O
you	O
are	O
doing	O
ok	O
:	O
)	O

i	O
have	O
been	O
on	O
lorazepam	O
/	O
diazepam	O
/	O
quetiapine	O
for	O
the	O
past	O
few	O
nights	O
and	O
i've	O
noticed	O
i	O
am	O
slightly	O
drooling	B
a	O
bit	O
.	O
lovely	O
.	O

@	O
raCanuck	O
I	O
had	O
a	O
weird	O
rash	B
w	O
/	O
Enbrel	O
.	O
But	O
it	O
was	O
all	O
over	O
my	O
abdomen	O
&	O
chest	O
.	O
Rash	B
in	O
elbow	O
cld	O
b	O
psoriasis	O
?	O
Can	O
u	O
take	O
a	O
pic	O
?	O

@	O
TheMartinNewman	O
to	I
be	O
honest	O
I've	O
had	O
worse	O
.	O
On	O
fluoxetine	O
I	O
was	O
convinced	O
there	O
was	O
a	O
plot	B
to	I
steal	I
my	I
thoughts	I
.	O
.	O
.	O
!	O

All	O
the	O
medications	O
advertised	O
during	O
news	O
shows	O
sound	O
like	O
they	O
could	O
be	O
the	O
stage	O
names	O
of	O
alien	O
strippers	O
#	O
xarelto	O

Watched	O
Silver	O
Linings	O
Playbook	O
tonight	O
.	O
Terrific	O
movie	O
,	O
except	O
nobody	O
says	O
Trazodone	O
like	O
that	O
.	O

@	O
UberFacts	O
:	O
Bananas	O
contain	O
a	O
natural	O
chemical	O
that	O
can	O
make	O
a	O
person	O
happy	O
-	O
The	O
same	O
chemical	O
found	O
in	O
Prozac	O
.	O
Get	O
me	O
some	O
bananas	O
!	O
!	O
Lol	O

So	O
apparently	O
60mgs	O
of	O
Prozac	O
will	O
make	O
you	O
scared	B
of	O
eating	O
GMO's	O
and	O
make	O
you	O
think	O
you	O
need	B
to	I
save	I
the	I
world	I
!	O
Switching	O
back	O
to	I
40mgs	O
!	O
!	O
!	O

Brisdelle	O
dangerous	O
.	O
Paxil	O
is	O
supposed	O
to	O
treat	O
depression	B
and	O
suicidal	B
thoughts	I
.	O
I	O
took	O
Paxil	O
and	O
got	O
depressed	B
.	O
Went	O
off	O
&	O
OK	O
in	O
2	O
wk	O
.	O

Depression	O
hurts	O
.	O
Cymbalta	O
can	O
help	O

Osteonecrosis	O
of	O
Jaw	O
with	O
Denosumab	O
:	O
3cases	O
in	O
yr1	O
-	O
3	O
vs	O
5cases	O
in	O
yr4	O
-	O
7	O
#	O
EULAR2013	O
#	O
osteoporosis	O

Singing	O
Venlafaxine	O
to	O
the	O
tune	O
of	O
Joe	O
le	O
Taxi	O
.	O

Humira	O
got	O
a	O
real	O
nigga	O
tired	B

Between	O
the	O
fucking	O
redbull	O
and	O
vyvanse	O
I	O
popped	O
to	O
energize	O
my	O
triple	O
yesterday	O
.	O
.	O
.	O
couldn't	B
fall	I
asleep	I
for	O
the	O
life	O
of	O
me	O
.	O

Zoloft	O
was	O
just	O
as	O
bad	O
as	O
Effexor	O
.	O
It	O
made	O
me	O
more	O
depressed	B
and	O
more	O
suicidal	B
.	O
I	O
don't	O
want	O
it	O
.	O

I	O
think	O
my	O
tablets	O
have	O
made	O
me	O
gain	B
weight	I
.	O
Anyone	O
on	O
fluoxetine	O
/	O
prozac	O
?	O
#	O
replytweet	O

This	O
makes	O
so	O
much	O
sense	O
.	O
RT	O
@	O
UberFacts	O
:	O
Bananas	O
contain	O
a	O
natural	O
chemical	O
that	O
can	O
make	O
a	O
person	O
happy	O
-	O
The	O
same	O
chemical	O
found	O
in	O
Prozac	O

Adderall	O
puts	O
me	I
in	O
a	O
good	O
mood	O
,	O
Vyvanse	O
makes	B
me	I
an	I
asshole	I
.	O

seroquel	O
is	O
causing	O
more	O
gaps	B
in	I
memory	I
,	O
I	O
don't	O
remember	O
going	O
to	O
therapy	O
and	O
as	O
usual	O
no	O
one	O
has	O
stepped	O
up	O
to	O
claim	O
thos	O
memories	O
>	O
>	O

Oh	O
Vyvanse	O
how	O
I	O
missed	O
you	O
and	O
your	O
productivity	O
.	O
.	O
.	O
.	O
.	O
.	O
#	O
dontjudgeme	O

@	O
neph0079	O
@	O
PositiveAboutMS	O
I	O
take	O
baclofen	O
can't	B
sleep	I
!	O
want	O
to	O
sleep	I
!	O
help	O
!	O

Ritalin	O
seems	O
to	O
be	O
working	O
fairly	O
decent	O
for	O
me	O
.	O
Saphris	O
however	O
seems	O
too	O
strong	O
&	O
tastes	O
bad	O
.	O
#	O
new	O
meds	O

Anybody	O
have	O
a	O
throat	O
lozenge	O
that	O
they	O
can	O
email	O
me	O
real	O
quick	O
?	O

@	O
whippie3675	O
Quetiapine	O
has	O
been	O
good	O
for	O
my	O
symptoms	O
-	O
although	O
it	O
has	O
a	O
lot	O
of	O
side	O
effects	O
.	O
I'm	O
on	O
600mg	O
and	O
sticking	O
with	O
it	O
!	O
xx	O

Virginia	O
Valentine	O
loves	O
GLP	O
-	O
1	O
!	O
#	O
Invokana	O
SGLT	O
-	O
2	O
inhibitor	O
good	O
A1c	O
reduction	O
,	O
weight	O
loss	O
,	O
yeast	O
infections	O
not	O
a	O
concern	O
#	O
dTTCOYD	O

Out	O
of	O
the	O
house	O
by	O
8	O
am	O
on	O
a	O
non	O
-	O
work	O
day	O
.	O
#	O
antidepressants	B
#	O
testify	O
#	O
pristiq	O

No	O
pain	B
is	O
worse	O
than	O
Humira	O
.	O
Not	O
even	O
arthritis	B
.	O
Lmfao	O
.	O

Pradaxa	O
is	O
a	O
blood	O
thinning	O
medication	O
used	O
to	O
reduce	O
the	O
risk	O
of	O
stroke	O
in	O
patients	O
with	O
(	O
AF	O
)	O
,	O
commonly	O
known	O
as	O
irregular	O
heartbeat	O
.	O

Xarelto	O
,	O
Eliquis	O
and	O
Pradaxa	O
are	O
all	O
great	O
drugs	O
EXCEPT	O
they	O
don't	O
have	O
antidotes	O
.	O
.	O
.	O
and	O
that's	O
my	O
only	O
reason	O
to	O
prefer	O
Coumadin	O

Vyvanse	O
,	O
commonly	O
known	O
as	O
OCD	B
in	O
a	O
pill	O
.	O

Rivaroxaban	O
diary	O
day	O
22	O
.	O
Will	O
take	O
furesomide	O
now	O
.	O
And	O
Paracetamol	O
.	O
Will	O
suggest	O
to	O
medics	O
that	O
I	O
go	O
back	O
to	O
drugs	O
I	O
know	O
work	O
ok	O
together	O

God	O
humira	O
shots	O
blow	O
so	O
bad	O
.	O
.	O
.	O
#	O
painful	B
#	O
crohnssucks	O

@	O
jessovenden	O
No	O
more	O
SSRI’s	O
for	O
me	O
.	O
They	O
kept	O
giving	O
me	O
manic	B
reactions	I
,	O
usually	O
angry	B
.	O
The	O
Seroquel	O
has	O
me	O
feeling	O
too	O
tired	B
.	O
It’s	O
brutal	O

@	O
UberFacts	O
:	O
Bananas	O
contain	O
a	O
natural	O
chemical	O
that	O
can	O
make	O
a	O
person	O
happy	O
-	O
The	O
same	O
chemical	O
foundin	O
Prozac	O
@	O
tidahrox	O
seewhatyourmissing	O

RT	O
@	O
WalterBrianna1	O
Scrapbooking	O
:	O
finite	O
lozenge	O
introductory	O
study	O

i	O
had	O
the	O
two	O
humira	O
shots	O
today	O
and	O
the	O
needle	O
didnt	O
hurt	O
at	O
all	O
but	O
the	O
mEDICINE	O
INSIDE	O
BURNED	B
LIKE	O
LAVA	O

Geez	O
this	O
vyvanse	O
makes	O
me	O
talk	B
a	I
mile	I
a	I
minute	I
haha	O

@	O
HurtBlogger	O
good	O
luck	O
!	O
Have	O
you	O
tried	O
it	O
before	O
?	O
Does	O
it	O
work	O
4	O
u	O
?	O
I	O
just	O
had	O
2nd	O
dose	O
of	O
Humira	O
,	O
and	O
hurting	B
so	O
bad	O
I	O
can't	O
stand	O
it	O
:	O
-	O
(	O

I	O
need	O
a	O
vyvanse	O
or	O
addy	O
for	O
work	O
tomorrow	O

Nicotine	O
withdrawals	B
#	O
2DaysDown	O
#	O
ForeverToGo	O
#	O
headache	B
#	O
irritable	B
#	O
toomanyhashtags	O
#	O
makeitstop	O

Fucking	O
Effexor	O
withdrawals	B
.	O
I	O
would	O
shake	O
my	O
fist	O
but	O
I	O
don't	B
have	I
the	I
energy	I
.	O

@	O
AsherBo	O
dude	O
.	O
Give	O
her	O
some	O
cymbalta	O
or	O
something	O
.	O
Pipe	O
down	O
there	O
hot	O
shot	O
.	O

@	O
Chavielle	O
i	O
has	O
beta	O
blockers	O
now	O
,	O
apparently	O
the	O
fluoxetine	O
can	O
cause	O
panic	B
attacks	I
^	O
_	O
^	O

@	O
NireBryce	O
Thanks	O
.	O
There	O
is	O
a	O
nonzero	O
chance	O
that	O
the	O
discomfort	B
I	O
am	O
feeling	O
was	O
caused	O
by	O
going	O
back	O
on	O
Cymbalta	O
,	O
possibly	O
too	O
quickly	O
.	O

Since	O
quetiapine's	O
messed	O
with	O
my	O
prolactin	B
levels	O
,	O
making	O
my	O
boobs	B
humungous	I
&	O
my	O
bras	O
so	O
expensive	O
,	O
I	O
want	O
a	O
lingerie	O
component	O
to	O
DLA	O
.	O

@	O
Joanne	O
_	O
_	O
Howe	O
I'm	O
good	O
been	O
on	O
25mg	O
MTX	O
for	O
years	O
then	O
switched	O
to	O
leflunomide	B
back	O
MTX	O
the	O
other	O
caused	O
tummy	B
trouble	I
.	O
Why	O
r	O
u	O
off	O
Enbrel	O

This	O
Xarelto	O
commercial	O
just	O
implied	O
that	O
warfarin	O
keeps	O
you	O
from	O
eating	O
healthy	O
foods	O
.	O

@	O
helloimmarta	O
@	O
mary	O
_	O
ey	O
@	O
prozac	O
idk	O
.	O
.	O
.	O
are	O
you	O
thinking	O
about	O
some	O
dates	O
in	O
particular	O
?	O

Shoutout	O
to	O
vyvanse	O
just	O
cause	O
#	O
40MG	O

@	O
foggymelon	O
@	O
movmctov	O
@	O
The	O
_	O
Scottymomma	O
when	O
I	O
did	O
Humira	O
for	O
my	O
Crohn's	B
it	O
felt	B
like	I
acid	I
,	O
hubby	O
had	O
to	O
shoot	O
me	O
up	O
.	O
Made	O
my	O
lupus	B
flare	I
too	O

@	O
nicoledvm	O
Was	O
doing	O
ofloxacin	O
q3	O
hours	O
first	O
day	O
now	O
q6	O
hrs…	O
has	O
responded	O
.	O

@	O
ABittersweet1	O
Cipro	O
destroyed	B
my	I
entire	I
body	I
,	O
from	O
head	O
to	O
toe	O
.	O
Bedridden	B
since	O
2009	O
.	O
Be	O
VERY	O
careful	O
.	O

Throat	B
numbing	O
lozenge	O
for	O
the	O
win	O

Restless	B
Leg	I
Syndrome	I
is	O
bad	O
tonight	O
.	O
Damn	O
you	O
fluoxetine	O
.	O

@	O
BLEDNOS	O
Lamictal	O
and	O
trileptal	O
and	O
seroquel	O
.	O
.	O
.	O
of	O
course	O
the	O
seroquel	O
I	O
take	O
in	O
severe	O
situations	O
because	O
gaining	B
weight	I
is	O
never	O
cool	O

02	O
.	O
50	O
day	O
15	O
Rivaroxaban	O
diary	O
.	O
Neck	B
ache	I
and	O
lower	O
back	B
pain	I
.	O
Had	O
to	O
kneel	O
on	O
floor	O
to	O
get	O
out	O
of	O
bed	O
.	O

Fucking	O
Vyvanse	O
,	O
giving	O
me	O
cotton	B
mouth	I
.	O
UGH	O
.	O

@	O
opium	O
_	O
district	O
I've	O
been	O
having	O
them	O
today	O
too	O
,	O
three	O
days	O
without	O
effexor	O
.	O
I	O
completely	O
understand	O
what	O
you	O
mean	O
.	O
every	O
hit	O
,	O
lightheaded	B
.	O
.	O

one	O
of	O
the	O
things	O
i	O
hate	O
most	O
about	O
quetiapine	O
is	O
when	O
i	O
take	O
it	O
for	O
the	O
first	O
few	O
hours	O
i	O
slur	B
my	O
words	O
,	O
so	O
people	O
assume	O
i'm	O
merely	O
drunk	O
.	O

@	O
CCFA	O
pooped	B
out	I
bc	O
i	O
did	O
humira	O
last	O
night	O
:	O
)	O

@	O
JameeTMiller	O
I	O
didn't	O
have	O
side	O
effects	O
when	O
I	O
started	O
taking	O
Cymbalta	O
.	O
After	O
about	O
6	O
mths	O
had	O
to	O
stop	O
because	O
it	O
raised	B
my	I
blood	I
pressure	I
.	O

Why	O
do	O
I	O
always	O
get	O
the	O
seroquel	O
munchies	B
!	O
?	O

Tysabri	O
infusion	O
#	O
54	O
yesterday	O
.	O
Made	O
me	O
feel	O
tired	B
and	O
out	B
of	I
it	I
for	O
a	O
while	O
.	O
Maybe	O
it's	O
the	O
heat	O
-	O
34C	O
(	O
94F	O
)	O
!	O
!	O
!	O
Maybe	O
a	O
VERY	O
HOT	O
summer	O
?	O

@	O
lanes0220	O
Guess	O
I	O
don't	O
know	O
her	O
table	O
of	O
brands	O
.	O
.	O
.	O
Ham	O
,	O
cream	O
cheese	O
,	O
Victoza	O
,	O
Caesar's	O
,	O
Food	O
Network	O
.	O
Which	O
ones	O
are	O
sticking	O
?	O

Effexor	O
withdrawal	B
.	O

(	O
pd	O
.	O
Sertraline	O
vs	O
Fluoxetine	O
,	O
make	O
your	O
bet	O
)	O

Day	O
five	O
of	O
no	O
effexor	O
.	O
I	O
am	O
guessing	O
this	O
is	O
what	O
it	O
feels	B
like	I
when	I
you	I
come	I
off	I
heroin	I
.	O
.	O
.	O
#	O
discontinuation	O

Hey	O
guys	O
don't	O
forget	O
to	O
refill	O
your	O
Paxil	O
for	O
like	O
six	O
days	O
because	O
the	O
withdrawal	B
is	O
like	O
heroin	O
.	O
Literally	O
.	O

@	O
elladeruiter	O
oh	O
I	O
hate	O
that	O
!	O
I	O
used	O
to	O
be	O
on	O
citalopram	B
,	O
it	O
stopped	B
working	I
eventually	O
.	O
sometimes	O
I	O
have	O
to	O
up	O
my	O
effexor	O
dose	O
temporarily	O
.	O

Ok	O
I've	O
got	O
a	O
med	O
?	O
Anyone	O
ever	O
tried	O
cymbalta	O
?	O
?	O
My	O
doc	O
put	O
me	O
on	O
it	O
but	O
I	O
slept	B
10	I
hrs	I
straight	O
!	O
!	O

@	O
hello	O
_	O
nacho	O
@	O
tobiasampersand	O
Lexapro	B
gave	O
me	O
the	O
worst	O
mixed	B
episodes	I
.	O
I	O
have	O
some	O
instability	B
with	O
Pristiq	O
but	O
I	O
can	O
manage	O
it	O
ok	O
.	O

@	O
DevonHunterXXX	O
*	O
Gives	O
@	O
kjq515	O
OLAnzapine	O
*	O
Let	O
QUEEN	O
Ola's	O
powers	O
of	O
healing	O
into	O
your	O
heart	O
!	O

This	O
cipro	O
is	O
totally	O
killing	B
my	I
tummy	I
.	O
.	O
hiks	O
.	O
.	O

@	O
zmiller1902	O
Sometimes	O
my	O
Humira	O
pens	O
make	O
me	O
feel	O
like	O
I'm	O
90	O
years	O
old	O
due	O
to	O
the	O
joint	B
pain	I
everywhere	O
.	O

Drove	O
to	O
hospital	O
for	O
#	O
Tysabri	O
in	O
Blue	O
.	O
Left	O
early	O
(	O
London	O
traffic	O
)	O
,	O
only	O
took	O
20	O
mins	O
!	O
Blue	O
Badge	O
space	O
next	O
to	O
entrance	O
.	O
#	O
winning	O
#	O
fuckms	O

@	O
IntervalThinks	O
@	O
newscientist	O
Give	O
them	O
Prozac	O
-	O
not	O
!	O

@	O
notquitereal	O
yeah	O
,	O
I	O
mean	O
,	O
fluoxetine	O
made	O
me	O
feel	B
like	I
shit	I
,	O
and	O
citalopram	O
makes	O
me	O
feel	B
ace	O
,	O
so	O
worth	O
considering	O
if	O
you	O
ever	O
have	O
to	O

@	O
DrJudyStone	O
Dr	O
-	O
read	O
you	O
know	O
side	O
effects	O
of	O
Levaquin	O
,	O
Avelox	O
,	O
and	O
Cipro	O
-	O
True	O
?	O
Can	O
you	O
help	O
people	O
suffering	O
-	O
Drs	O
.	O
tell	O
us	O
in	O
our	O
mindNO	O
WAY	O

JAMA	O
2013	O
Duloxetine	O
:	O
No	O
difference	O
initially	O
but	O
demonstrated	O
with	O
crossover	O
.	O
Decrease	O
was	O
only	O
0	O
.	O
73	O
on	O
a	O
10	O
point	O
pain	O
scale	O
#	O
ASCO	O

Dj	O
Paul	O
Vs	O
Dione	O
–	O
Here	O
Comes	O
the	O
Prozac	O

If	O
you	O
talk	O
bad	O
about	O
Lebron	O
I	O
hope	O
a	O
thug	O
shoots	O
off	O
your	O
great	O
toe	O
and	O
all	O
the	O
Vancomycin	O
and	O
Cipro	O
in	O
the	O
world	O
cant	O
cure	O
the	O
infection	O
.	O

TIP	O
:	O
My	O
5	O
item	O
health	O
kit	O
for	O
distant	O
lands	O
:	O
Cipro	O
(	O
gut	O
)	O
,	O
Z	O
Pak	O
(	O
chest	O
)	O
,	O
Pepto	O
(	O
stomach	O
)	O
,	O
Purell	O
(	O
germs	O
)	O
,	O
Advil	O
(	O
hangovers	O
)	O
.	O
#	O
TravelSkills	O

Found	O
out	O
that	O
it	O
could	O
be	O
two	O
months	O
before	O
I	O
sleep	B
well	O
again	O
now	O
that	O
I'm	O
off	O
Seroquel	O
.	O
Srsly	O
,	O
fuck	O
the	O
psychiatrist	O
that	O
put	O
me	O
on	O
it	O
.	O

Definitely	O
not	O
to	O
me	O
RT	O
@	O
UberFacts	O
:	O
